"","strategy_code","region","time_period","primary_id","future_id","total_entc_costs","energylost_enfu_transmission_loss_fuel_electricity_pj","entc_total_annnual_production_before_losses","entc_total_annnual_production","entc_cost_per_pj","energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity","energy_demand_enfu_subsector_total_pj_entc_fuel_electricity","energy_demand_enfu_subsector_total_pj_inen_fuel_electricity","energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity","energy_demand_enfu_subsector_total_pj_trns_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_entc_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_inen_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_trns_fuel_electricity","total_gas_recovery_value","entc_cost_energy_demand_enfu_subsector_total_pj_residual_fuel_electricity","cost_to_reallocate","total_end_use_consumption","reallocated_cost_energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_inen_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_trns_fuel_electricity_reallocated"
"439","PFLO:ALL_PLUR","mexico",14,125125,0,12052021641.8021,409.124613917853,3050.63643218739,2641.51181826954,4562546.93181627,0,293.122336629609,505.291203592307,1490.18362439302,40.6856033212353,0,1337384417.63624,2305414830.62383,6799032723.31723,185629974.602396,839450937.690625,1424559695.6224,1922493175.56802,2036.16043130656,0,477083669.658299,1406995148.41297,38414357.4967477
"440","PFLO:ALL_PLUR","mexico",15,125125,0,16399180310.4154,400.33314646655,3065.20826944051,2664.87512297396,6153826.93509263,0,282.089834017909,536.110469053325,1487.53879672545,50.4826915859758,0,1735932018.69522,3299131044.6455,9154056314.28436,310661747.237752,1146103727.54089,1899399185.55261,2489227476.70695,2074.13195736475,0,643402125.587665,1785239570.86179,60585780.2574876
"441","PFLO:ALL_PLUR","mexico",16,125125,0,17253256112.7161,391.965251178099,3083.91659949572,2691.95134831763,6409200.56876168,0,272.285162590268,568.310869397677,1485.53817466565,60.676507943934,0,1745130218.93891,3642418347.37704,9521112113.98427,388887909.224734,1490625597.21395,1955707523.19114,2210212144.9161,2114.52555200726,0,594028095.06757,1552761806.19606,63422243.6524715
"442","PFLO:ALL_PLUR","mexico",17,125125,0,21151431360.4331,383.455551875925,3102.53906911383,2719.0835172379,7778882.56331277,0,263.109219093912,600.983030310253,1482.56492016406,71.125013996376,0,2046695716.65647,4674976415.3273,11532698406.4434,553273131.191786,1872326201.92609,2343787690.81414,2518157205.54453,2154.67296447069,0,702366332.682658,1732667368.99713,83123503.8647398
"443","PFLO:ALL_PLUR","mexico",18,125125,0,22538844463.3693,374.760777805735,3120.70783680564,2745.9470589999,8208040.4243402,0,254.530084256757,633.931033119388,1478.58457796911,81.794070189335,0,2089193220.79018,5203331546.08768,12136281986.7765,671369034.585382,2290712216.26004,2438668675.1296,2237149679.65974,2194.30968127783,0,646307410.375883,1507451315.17952,83390954.1043346
"444","PFLO:ALL_PLUR","mexico",19,125125,0,25227156603.6105,365.860035798506,3138.20275721794,2772.34272141944,9099580.80171785,0,246.538427595536,667.045194127681,1473.56418890723,92.6490167417088,0,2243396342.63405,6069831642.3624,13408816403.4792,843067214.040889,2745341060.61777,2662045001.09402,2160100283.1103,2233.25839977662,0,645193817.619444,1425292488.30233,89613977.1885215
"445","PFLO:ALL_PLUR","mexico",2,125125,0,3555246497.60157,530.006535013902,1652.75056539893,1122.74403038503,3166569.04992169,0,181.13865824906,258.429355208715,1420.40868553436,4.20749194586707,0,573588068.955816,818334397.795136,4497822181.85306,13323313.7735775,0,-2347821464.77602,-1774233395.82021,1683.04553268894,0,-272431127.718235,-1497366813.10209,-4435454.99988656
"446","PFLO:ALL_PLUR","mexico",20,125125,0,-16274789930.3583,357.100841109127,3155.96518881798,2798.86434770885,-5814783.39372925,0,239.183486283062,700.255453976823,1467.47185979133,103.654751977407,0,-1390800164.09302,-4071833785.15277,-8533031001.0796,-602729930.47935,3235838693.9255,-1676395049.55353,-6303033907.57205,2271.38206574556,0,-1943193061.59063,-4072201251.45987,-287639594.521547
"447","PFLO:ALL_PLUR","mexico",21,125125,0,45172792855.0749,350.159811763249,3192.10442258027,2841.94461081702,15895029.2990011,0,246.898129288585,734.603882421539,1461.72492749699,115.008387758177,0,3924452998.91062,11676550234.2503,23234160549.6449,1828061693.0471,3762699631.36993,4509567379.22191,4671320746.7626,2311.33719767671,0,1484668857.51565,2954214550.23536,232437339.011595
"448","PFLO:ALL_PLUR","mexico",22,125125,0,40049670480.4158,342.67519284041,3226.77982381814,2884.10463097773,13886344.5002128,0,255.510065246102,768.961792020127,1454.81670062482,126.478025991072,0,3548100789.27922,10678068351.4925,20202085889.5392,1756317440.61889,4325333906.41881,3865098009.48603,3087864892.34644,2350.25651863602,0,1010294026.3358,1911398768.19309,166172097.817547
"449","PFLO:ALL_PLUR","mexico",23,125125,0,35875980043.3304,334.18348484018,3258.42848861962,2924.24500377944,12268459.0371062,0,265.014529477825,803.363372612743,1446.7148419176,138.026383730378,0,3251319899.13667,9856030628.81091,17748961776.4396,1693371034.83604,4923729009.64049,3326296704.10719,1653887593.60336,2388.10459826072,0,556371239.386774,1001925849.59302,95590504.6235697
"450","PFLO:ALL_PLUR","mexico",24,125125,0,33545408671.8631,326.029313407077,3291.43136306956,2965.40204966249,11312263.2648349,0,275.40598974505,838.08938601069,1437.38755104566,149.615854555438,0,3115465060.70843,9480687774.01677,16260106391.0248,1692493935.32436,5557996474.65818,2996655510.7887,554124096.838945,2425.09279161179,0,191500104.944365,328437361.772598,34186630.1219829
"451","PFLO:ALL_PLUR","mexico",25,125125,0,92975590863.8991,318.294241669499,3326.93312487011,3008.63888320061,30902874.8458476,0,288.22236232027,872.68792676051,1426.80349102333,161.208566363532,0,8906899590.55785,26968565780.1623,44092329712.7124,4981808150.41075,6228374249.77946,8025987630.05585,10704512970.8342,2460.69998414737,0,3796358471.84971,6206866572.47367,701287926.510862
"452","PFLO:ALL_PLUR","mexico",26,125125,0,48035290340.4412,314.462493558479,3413.52977287686,3099.06727931838,15499918.5274243,0,347.477783119489,908.847239379605,1417.21060907461,173.21891814062,0,5385877328.44208,14087058164.2583,21966648976.8578,2684879118.58818,6937781281.38257,3910826752.29487,2358922799.35438,2499.27676659483,0,857808347.902108,1337623132.38635,163491319.065925
"453","PFLO:ALL_PLUR","mexico",27,125125,0,51816351464.6783,304.287550430326,3436.85261893694,3132.56506850662,16541189.1952752,0,351.854666631039,944.816646526628,1406.22291640239,185.201494562057,0,5820094609.98452,15628390905.0425,23260599310.9437,3063452960.79873,7685161628.85485,4043813677.90897,2178746659.03864,2536.24105749108,0,811640559.931765,1208009574.61279,159096524.49409
"454","PFLO:ALL_PLUR","mexico",28,125125,0,28519781124.4227,301.044970517383,3540.41751566034,3239.37254514295,8804106.57526399,0,431.344994678702,980.541928556534,1393.80616917495,197.115532098819,0,3797607303.85797,8632795640.52662,12271218058.6767,1735426152.23787,8471206751.61609,2082733969.12358,-2590865478.63454,2571.4636298303,0,-987940176.785043,-1404322521.12449,-198602780.725003
"455","PFLO:ALL_PLUR","mexico",29,125125,0,55458164225.4691,289.827815714248,3555.07229173293,3265.24447601868,16984383.4459493,0,431.427240662616,1015.9760844945,1379.92601675616,208.920031236414,0,7327525684.44171,17255727390.9688,23437192595.6281,3548377920.05896,9296701009.16559,3889340634.37157,1920165309.64769,2604.82213248707,0,748934834.569828,1017223415.83669,154007059.24118
"456","PFLO:ALL_PLUR","mexico",3,125125,0,-5900988307.29035,404.146863912938,2728.26095878671,2324.11409487377,-2539026.9437744,0,325.902115441521,259.389365461778,1441.08763699084,4.21748364355978,0,-827474252.139096,-658596587.835998,-3658960338.65992,-10708304.6059261,0,-745248824.049408,-1572723076.1885,1704.69448609618,0,-239308359.419786,-1329523735.77255,-3890980.99616884
"457","PFLO:ALL_PLUR","mexico",30,125125,0,29290279919.4036,280.278285432092,3571.33703579737,3291.05875036528,8899956.56144169,0,426.749766056753,1051.066095433,1364.54784219445,220.573800887451,0,3798054380.51051,9354442592.55783,12144416521.5396,1963097246.4904,10162505228.1536,2030269178.30526,-4334181669.33784,2636.1877385149,0,-1728067898.02253,-2243466259.31333,-362647512.001983
"458","PFLO:ALL_PLUR","mexico",31,125125,0,103539436091.673,269.53639500598,3596.19393114,3326.65753613402,31124164.4103826,0,435.207951361712,1088.03898032687,1350.44784969215,232.723062042567,0,13545483830.8877,33864304108.5985,42031560901.4661,7243310845.10053,11074909057.6616,6854776405.62057,9325351178.84668,2671.20989206159,0,3798408211.19136,4714493040.97115,812449926.684168
"459","PFLO:ALL_PLUR","mexico",32,125125,0,110141633828.462,258.383386174916,3617.87222870339,3359.48884252848,32785235.7877055,0,443.597849870632,1124.61210301322,1334.65537122621,244.685513868832,0,14543460102.9279,36870672966.9958,43756991040.9789,8022072266.02554,12031420227.2827,6948437451.53387,9460477327.17906,2703.95298810826,0,3934745666.51813,4669636245.38348,856095415.277449
"460","PFLO:ALL_PLUR","mexico",33,125125,0,108756125192.962,246.859836316387,3636.27089852548,3389.41106220909,32087027.2731331,0,451.827728907515,1160.73954205665,1317.1300858227,256.416161413535,0,14497808660.2132,37244681342.9757,42262788986.0571,8227632364.54819,13033187454.9227,6523213839.16783,7987835044.45834,2734.28578929289,0,3390938879.84782,3847812068.08884,749084096.521677
"461","PFLO:ALL_PLUR","mexico",34,125125,0,95415634955.7301,234.693559896313,3652.36707556271,3417.6735156664,27918300.1297084,0,463.200952838019,1196.37815491459,1297.83069692002,267.869791533714,0,12931783221.6987,33400844397.5323,36233226914.1617,7478469235.72064,14081382917.2679,5371311186.61678,4221711491.04756,2762.07864336832,0,1828609556.9248,1983675149.7922,409426784.330555
"462","PFLO:ALL_PLUR","mexico",35,125125,0,72477399595.4694,221.365750667241,3659.32971926604,3437.9639685988,21081489.0026345,0,472.318300670277,1231.66769570928,1276.71485640357,279.001008452189,0,9957173061.32347,25965388981.9954,26915050204.772,5881756691.40877,15186918011.0272,3758030655.96976,-1471714293.73398,2787.38356056504,0,-650309838.427222,-674094347.751256,-147310107.555505
"463","PFLO:ALL_PLUR","mexico",4,125125,0,6913408238.77363,408.767073767126,2759.44882896782,2350.6817552007,2941022.63034044,0,316.944675835792,296.271998524357,1434.50434585281,4.23171152360347,0,932141464.198979,871342652.396323,4218909744.47482,12445559.3559902,0,878568818.347522,1810710282.5465,1735.00805590077,0,309198999.009914,1497094933.10957,4416350.42701931
"464","PFLO:ALL_PLUR","mexico",5,125125,0,-8306860254.82093,420.703332977069,2840.02359489122,2419.32026191415,-3433551.31008931,0,321.265910759563,358.777579741419,1426.92007719445,4.35903136119737,0,-1103082988.77553,-1231881228.95182,-4899403300.44374,-14966957.8409596,0,-1057525778.80888,-2160608767.58441,1790.05668829707,0,-433046612.138006,-1722300779.40242,-5261376.04398339
"465","PFLO:ALL_PLUR","mexico",6,125125,0,-4415468217.27815,421.410818815235,2844.79923428819,2423.38841547295,-1822022.49919414,0,317.164324780539,364.193725337393,1428.46970468951,4.34791563575741,0,-577880535.69186,-663569161.630061,-2602703941.3615,-7922000.11294799,0,-563392578.481789,-1141273114.17365,1797.01134566266,0,-231297653.229361,-907214120.995176,-2761339.94911163
"466","PFLO:ALL_PLUR","mexico",7,125125,0,-4080259309.58771,426.213337381498,2877.21829946111,2451.00496207961,-1664729.11018741,0,319.84947392967,369.628395846947,1444.26350678472,4.46622018722906,0,-532462730.12885,-615331150.518287,-2404307502.52587,-7435046.75818687,0,-520722879.656515,-1053185609.78537,1818.3581228189,0,-214087259.593596,-836511533.671803,-2586816.51996614
"467","PFLO:ALL_PLUR","mexico",8,125125,0,-4903439082.8336,432.856261352601,2922.06129755318,2489.20503620058,-1969881.55315562,0,333.184042743844,375.08190717678,1460.15142659851,4.50167198362248,0,-656333099.606913,-738866929.869969,-2876325360.07027,-8867760.59889541,0,-623045932.687554,-1279379032.29447,1839.73500575891,0,-260837526.020243,-1015410976.75335,-3130529.52087425
"468","PFLO:ALL_PLUR","mexico",9,125125,0,-5545529314.11782,438.158898630883,2957.85647858056,2519.69757994968,-2200870.99271198,0,338.608012662382,380.552862544064,1476.13206949084,4.53642507459179,0,-745232552.968487,-837547756.366739,-3248776253.15429,-9984086.35728035,0,-703988665.271017,-1449221218.2395,1861.2213571095,0,-296313644.239036,-1149375332.41731,-3532241.58316242
"469","PFLO:ALL_PLUR","nicaragua",0,125125,0,5861930.95374699,6.8508541061302,38.4180708348535,31.5672167287233,185696.794371268,0,0.89686710499172,15.5450809860136,9.03977068904579,0.699039366630003,0,166545.346374002,2886671.70734448,1678656.43880716,129809.369522513,0,1000248.09169884,1166793.43807284,25.2838910416894,0,717369.745775474,417164.632780234,32259.0595171297
"470","PFLO:ALL_PLUR","nicaragua",1,125125,0,5888548.87257748,7.26766240835138,38.7960221955837,31.5283597872323,186769.908498764,0,0.208825629260612,16.6555960248205,9.06851363996984,0.693620031559853,0,39002.3436692012,3110764.1455481,1693725.46275696,129547.349827343,0,915509.570775883,954511.914445085,26.4177296963502,0,601791.487406724,327658.902379294,25061.5246590673
"471","PFLO:ALL_PLUR","nicaragua",10,125125,0,-9008758262.08052,8.09399303893584,45.3888884349224,37.2948953959866,-241554726.630229,0,0.894147546232368,19.5819296083766,9.73426635216726,0.7189080334059,0,-215985566.09725,-4730107653.44379,-2351358047.6436,-173655633.481638,0,-1537651361.41424,-1753636927.51149,30.0351039939498,0,-1143315331.29025,-568347255.958618,-41974340.2626209
"472","PFLO:ALL_PLUR","nicaragua",11,125125,0,-391476959.729862,8.85662831847759,51.0125985940876,42.15597027561,-9286394.24428945,0,2.39713272957341,22.0457076343954,9.95817217159016,1.00444936698456,0,-22260719.5827084,-204725132.487337,-92475512.7378982,-9327712.8202456,11782509.9743958,-62687882.101672,-96731111.6587762,33.0083291729701,0,-64605081.8144925,-29182484.7964799,-2943545.0478037
"473","PFLO:ALL_PLUR","nicaragua",12,125125,0,-507447334.34402,9.60365228525791,56.8574692639282,47.2538169786703,-10738758.6186545,0,4.04663468587753,24.6077684647633,10.1676318531194,1.31382781450513,0,-43455833.1095137,-264256885.686832,-109187744.193992,-14108879.766445,25444277.3559297,-76437991.5872365,-145338102.05268,36.0892281323878,0,-99100106.8601645,-40946963.7444688,-5291031.44804671
"474","PFLO:ALL_PLUR","nicaragua",13,125125,0,-553700302.051881,10.3276113007925,62.8971365914924,52.5695252906999,-10532724.0257548,0,5.83449364126751,27.2611990782346,10.362561256095,1.64616220474551,0,-61453111.3534921,-287134686.502207,-109145997.910428,-17338572.2042126,40830169.5475299,-78627934.0815417,-180911214.982564,39.2699225390751,0,-125588652.287704,-47738916.350191,-7583646.34466885
"475","PFLO:ALL_PLUR","nicaragua",14,125125,0,-586383695.47756,11.0276371394149,69.1434127499548,58.1157756105399,-10089922.9050505,0,7.75200008555885,30.0260857493407,10.542877096593,2.00052778078173,0,-78217083.2232334,-302960890.351282,-106376817.102046,-20185171.0774993,57713069.0303895,-78643733.7234993,-214573885.977122,42.5694906267154,0,-151348155.805158,-53141958.5879529,-10083771.5840117
"476","PFLO:ALL_PLUR","nicaragua",15,125125,0,-489984592.376053,11.6904499096826,75.5293597040541,63.8389097943715,-7675328.32177616,0,9.78675882336264,32.8696969632111,10.7084787549347,2.37596041549168,0,-75116587.175348,-252285716.029934,-82191090.2708886,-18236276.2684424,75816167.8398229,-62154922.6314402,-213087677.646611,45.9541361336375,0,-152415603.471907,-49654831.1207801,-11017243.0539241
"477","PFLO:ALL_PLUR","nicaragua",16,125125,0,-570990175.931944,12.4729977374804,83.113939667619,70.6409419301386,-8082992.10529544,0,12.147161962245,36.2761355417388,10.941863125297,2.80121400636739,0,-98185414.2425714,-293219717.194502,-88442993.2589989,-22642190.6987106,94890325.6829317,-68499860.5371608,-261575600.462664,50.0192126734032,0,-189706143.492356,-57220501.1675788,-14648955.8027288
"478","PFLO:ALL_PLUR","nicaragua",17,125125,0,-583200045.729522,13.205622635434,90.8465206542899,77.6408980188559,-7511505.67047647,0,14.653244113348,39.7621486369237,11.1567726678242,3.25237226237034,0,-110067926.248289,-298673604.95658,-83804161.1585783,-24430212.6912952,114980083.355822,-66224140.674778,-291272150.278889,54.1712935671182,0,-213796012.067461,-59988546.5371723,-17487591.6742562
"479","PFLO:ALL_PLUR","nicaragua",18,125125,0,-654535380.425876,13.8799096526873,98.6821418491326,84.8022321964453,-7718374.42804144,0,17.2884564082901,43.3122384690422,11.3531566805926,3.7282686318699,0,-133438779.842055,-334300073.820688,-87627914.2010337,-28776173.2690937,135963881.867625,-70392439.2930051,-339795101.002685,58.3936637815047,0,-252035674.629172,-66064479.793836,-21694946.5796772
"480","PFLO:ALL_PLUR","nicaragua",19,125125,0,-703419304.756448,14.4884692289121,106.577155005055,92.0886857761424,-7638498.68013518,0,20.035505121856,46.9115133198221,11.5309248987462,4.22769176522294,0,-153041179.429139,-358333532.576605,-88078954.6198108,-32293217.9686738,157731379.090415,-71672420.1622188,-382444978.681773,62.6701299837912,0,-286277892.134088,-70367563.1153579,-25799523.4323269
"481","PFLO:ALL_PLUR","nicaragua",2,125125,0,465558172.268908,7.58993527524682,42.5613597765918,34.971424501345,13312530.9851477,0,1.00570969342586,18.3038502388393,9.09702176881487,0.687633721165072,0,13388541.4557951,243670573.45205,121104384.169911,9154145.2194424,0,78240527.9717088,91629069.4275039,28.0885057288192,0,59710003.1065178,29675898.2939778,2243168.02700832
"482","PFLO:ALL_PLUR","nicaragua",20,125125,0,-629579732.334617,15.0249447027912,114.489517166546,99.4645724637549,-6329688.21701855,0,22.8766125887902,50.5456979336181,11.6899816529511,4.749388461675,0,-144801825.148564,-319938508.631401,-73993939.1258476,-30062148.1839081,180187583.442454,-60783311.2448968,-385772719.835914,66.9850680482442,0,-291096985.283536,-67323601.3411662,-27352133.211212
"483","PFLO:ALL_PLUR","nicaragua",21,125125,0,-753382254.421557,15.6715940339058,123.861643612259,108.190049578353,-6963507.80277574,0,26.175566654796,54.8640804419343,11.9183920508118,5.34573343065073,0,-182273762.642748,-382046452.249525,-82993816.0423683,-37225056.4558955,203413850.434131,-68843167.0310199,-454530780.107899,72.1282059233968,0,-345737329.300267,-75106207.9963648,-33687242.8112672
"484","PFLO:ALL_PLUR","nicaragua",22,125125,0,-1077554764.75447,16.2377315748024,133.257470883942,117.01973930914,-9208316.23037388,0,29.5797970478803,59.2192554573546,12.1236897812193,5.96943696272373,0,-272380125.247162,-545309631.178615,-111638769.38442,-54968463.2700427,227254617.461685,-93257775.6742326,-592892518.38308,77.3123822012976,0,-454140106.735614,-92974045.8361102,-45778365.8113552
"485","PFLO:ALL_PLUR","nicaragua",23,125125,0,-1183220490.94013,16.7021303004143,142.590849265641,125.888718965227,-9398939.7991011,0,33.0664000723275,63.5944067198868,12.3057864625484,6.61901660596524,0,-310789103.652798,-597720000.319766,-115661346.142086,-62211738.6087178,251677527.000324,-96838302.2167587,-659304932.869881,82.5192097884004,0,-508101158.031795,-98319721.4128198,-52884053.4252665
"486","PFLO:ALL_PLUR","nicaragua",24,125125,0,-935327505.640084,17.0768803936166,151.914115220305,134.837234826688,-6936715.26891144,0,36.685200707617,67.9735399840382,12.4645700782742,7.29293914096668,0,-254474791.891607,-471513092.68924,-86463173.5823812,-50589042.2943854,276667198.856994,-72287405.1824701,-603429395.931071,87.7310492032791,0,-467533815.500426,-85733478.1833702,-50162102.2472749
"487","PFLO:ALL_PLUR","nicaragua",25,125125,0,-1198573097.76017,17.3667762776395,161.161201137229,143.79442485959,-8335323.84117486,0,40.3555804503951,72.3414706327953,12.5998982624012,7.98962570517087,0,-336376831.852628,-602989584.87119,-105024232.38297,-66596117.6223742,302222902.058945,-87586331.0310028,-726186064.942576,92.9309946003674,0,-565294368.331025,-98458760.4727278,-62432936.1388235
"488","PFLO:ALL_PLUR","nicaragua",26,125125,0,-1271584275.77154,17.7244664148991,171.79988900619,154.075422591291,-8252998.78712398,0,44.4895535314896,77.3608514862464,12.7910284379822,8.77902006773369,0,-367172231.335071,-638459013.48687,-105564342.184735,-72453241.9711432,328596573.13468,-87935446.7937162,-783704251.263467,98.9308999919623,0,-612832069.616862,-101327121.917348,-69545059.7292572
"489","PFLO:ALL_PLUR","nicaragua",27,125125,0,-1569736224.56267,17.9364145625697,182.190748494047,164.254333931477,-9556741.59086434,0,48.6619598548881,82.3541484956728,12.9542594097484,9.595394160469,0,-465049775.63818,-787037316.108814,-123800509.679988,-91700702.454091,355642838.218392,-102147920.681593,-922840534.538165,104.90380206589,0,-724470847.79107,-113958840.793297,-84410845.9537982
"490","PFLO:ALL_PLUR","nicaragua",28,125125,0,-1400320209.8639,18.0446315270614,192.406986894074,174.362355367013,-8031092.53093301,0,52.8463403149728,87.3044368359405,13.089412749811,10.4369260703359,0,-424413848.990722,-701150010.590434,-105122284.969306,-83819919.0093746,383391013.214761,-85814146.3040657,-893619008.509548,110.830775656087,0,-703928162.750637,-105538808.821067,-84152036.9378445
"491","PFLO:ALL_PLUR","nicaragua",29,125125,0,-1414945493.0543,18.0270982494443,202.34518626736,184.318088017915,-7676650.2315105,0,57.0173556848838,92.1958139588046,13.1962823825283,11.3017377964715,0,-437702296.71848,-707755016.571156,-101303244.206914,-86759488.0717539,411871596.831563,-81425447.4859998,-930999341.036043,116.693834137804,0,-735550791.317445,-105281742.544778,-90166807.1738197
"492","PFLO:ALL_PLUR","nicaragua",3,125125,0,10659902.5542587,7.21134029392746,40.439322070302,33.2279817763745,320811.014824801,0,0.853101300520171,16.8984605023243,9.12506483853868,0.683090456891491,0,273684.293968233,5421212.26272747,2927421.3111937,219142.942692496,0,1818441.74367679,2092126.03764502,26.7066157977545,0,1323780.94928827,714833.578633763,53511.5097229834
"493","PFLO:ALL_PLUR","nicaragua",30,125125,0,-1564768589.09146,17.8728209894329,211.927426539686,194.054605550253,-8063547.80735282,0,61.1509314279345,97.0133846775041,13.2746241824719,12.1878970434359,0,-493093459.033304,-782272065.300164,-107040566.720004,-98277690.4808395,441113464.024085,-84084807.5571475,-1018291730.61454,122.475905903412,0,-806590705.717551,-110368157.167885,-101332867.7291
"494","PFLO:ALL_PLUR","nicaragua",31,125125,0,-1568738313.98269,17.7307035463185,222.736602917086,205.005899370767,-7652161.80996589,0,65.7151972401464,102.437199145914,13.3992764949537,13.1880933330529,0,-502863322.655424,-783866023.224233,-102533431.875858,-100917424.149453,471487745.274193,-78558112.0777249,-1052909180.00734,129.024568973921,0,-835942086.167898,-109345230.440917,-107621863.398526
"495","PFLO:ALL_PLUR","nicaragua",32,125125,0,-1872846180.60425,17.4586528777153,233.168590671193,215.709937793478,-8682243.3855473,0,70.2120445301701,107.760110500641,13.4905112651058,14.2135403061984,0,-609598059.207822,-935599506.620037,-117127902.199116,-123405416.308701,502774237.29732,-87115296.2685692,-1199487592.77371,135.464162071945,0,-954177943.18762,-119453740.643775,-125855908.942317
"496","PFLO:ALL_PLUR","nicaragua",33,125125,0,-1468982025.69128,17.0593761698043,243.185973291267,226.126597121463,-6496281.48298814,0,74.6172257781938,112.967136552068,13.5479980697149,15.2620335073121,0,-484734502.134825,-733866317.369392,-88011608.9918479,-99146465.6662961,534996349.317124,-63223131.5289154,-1082953982.98087,141.777168129095,0,-862890774.935005,-103485340.161791,-116577867.884069
"497","PFLO:ALL_PLUR","nicaragua",34,125125,0,-1428843553.13265,16.5365793773514,252.755839795128,236.219260417777,-6048802.07738183,0,78.9083961794018,118.044644665471,13.5713586088497,16.3312980773935,0,-477301270.732834,-714028691.876301,-82090462.1461038,-98784789.7368796,568172448.797814,-56638338.6405306,-1102112058.17118,147.947301351714,0,-879356535.061532,-101097876.283805,-121657646.825841
"498","PFLO:ALL_PLUR","nicaragua",35,125125,0,-1383491239.07693,15.8971374797819,261.886174066985,245.989036587203,-5624198.77841379,0,83.065143143862,123.01228175454,13.5601780989878,17.4189889352947,0,-467174876.598475,-691845524.773777,-76265137.0994006,-97967856.2910877,604494788.720645,-50237844.3141942,-1121907509.63331,153.991448788822,0,-896208223.008581,-98792924.9375558,-126906361.687177
"499","PFLO:ALL_PLUR","nicaragua",4,125125,0,10801773.8804191,6.78675001970792,38.0583888468081,31.2716388271002,345417.582370458,0,0.846091705503805,15.2640776245229,9.152344656772,0.678658951151088,0,292254.951378822,5272480.79017771,3161380.76436336,234420.73416068,0,1841236.64033853,2133491.59171735,25.095081232446,0,1297695.79008716,778098.711411067,57697.0902191193
"500","PFLO:ALL_PLUR","nicaragua",5,125125,0,10084454.5087863,7.60256152571357,42.6331350114833,35.0305734857697,287875.804056785,0,0.855477292784544,18.0346221442919,9.4843557031028,0.675854977203375,0,246271.213512672,5191731.35064833,2730316.52399127,194562.294988202,0,1721573.12564578,1967844.33915845,28.1948328245981,0,1258717.48615386,661955.890890517,47170.9621140725
"501","PFLO:ALL_PLUR","nicaragua",6,125125,0,9328775.81203773,7.67740775698813,43.0528429524116,35.3754351954235,263707.732795457,0,0.857873891535159,18.3641443575443,9.42077460994266,0.693044821570951,0,226227.978961153,4842766.87325649,2484331.11356498,182761.278622108,0,1592688.567633,1818916.54659415,28.4779637890579,0,1172936.60050285,601714.46760329,44265.4784880073
"502","PFLO:ALL_PLUR","nicaragua",7,125125,0,9345610.10125173,7.77994965596421,43.6278571833157,35.8479075273515,260701.690722705,0,0.860395711299334,18.6694926821469,9.4987695590851,0.698222752293059,0,224306.616626301,4867168.30717087,2476345.28383885,182027.852023861,0,1595762.04159185,1820068.65821815,28.8664849935251,0,1177135.30079019,598909.523276052,44023.8341519053
"503","PFLO:ALL_PLUR","nicaragua",8,125125,0,8447985.86100283,7.88293844479708,44.2053774007895,36.3224389559924,232583.111261836,0,0.862901215263182,18.9745903939155,9.57701997111939,0.705111359024546,0,200696.24935753,4413169.26873581,2227453.10149969,163996.99366799,0,1442670.24774181,1643366.49709934,29.2567217240594,0,1065813.40328027,537946.592616568,39606.5012024985
"504","PFLO:ALL_PLUR","nicaragua",9,125125,0,-11030750.3018148,7.98587974274513,44.7826313141106,36.7967515713655,-299775.111409528,0,0.865388983847066,19.27926593889,9.65551963682249,0.712006473159246,0,-259422.079045332,-5779444.09472466,-2894484.47484534,-213441.819815618,0,-1883957.83338384,-2143379.91242917,29.6467920488717,0,-1393836.85329858,-698066.988142089,-51476.0709885017
"505","PFLO:ALL_PLUR","panama",0,125125,0,18280034.0948526,7.26215601155048,51.450702974483,44.1885469629325,413682.624825542,0,0.684460177277102,16.8259090929189,19.522875609595,0.549980015301343,0,283149.282724547,6960586.23863464,8076274.42631981,227517.176331451,0,2732506.9708422,3015656.25356674,36.8987647178152,0,1375145.1672177,1595562.40892952,44948.6774195305
"506","PFLO:ALL_PLUR","panama",1,125125,0,18259421.4272103,7.70171742451012,54.4947022343472,46.792984809837,390217.069960704,0,0.671089428755404,17.4186000715474,20.256002409985,0.558143305621583,0,261870.550570536,6797035.08273653,7904237.9095413,217797.045337836,0,3078480.83902412,3340351.38959466,38.232745787154,0,1521843.21988552,1769743.825738,48764.3439711421
"507","PFLO:ALL_PLUR","panama",10,125125,0,45986551.3334299,11.6895768336958,82.8196329064379,71.1300560727421,646513.638150393,0,0.835906754118167,28.8873443614969,29.4328609585157,0.675017336474173,0,540425.116759422,18676062.0996546,19028746.0194646,436407.914018505,0,7304910.18353274,7845335.30029217,58.9952226564868,0,3841512.79113833,3914056.98069765,89765.5284561882
